id,title,description,instructions,author/id,image,history/created,history/modified,history/shared,stats/views,stats/loves,stats/favorites,stats/comments,stats/remixes,remix/parent,remix/root,,description (full),instruction (full),description (blank),instruction (blank)
237542911,l'audio,"Getting Unstuck 15
Create
Create a project that shows different backgrounds depending on how loud the room is. ",clicca la bandierina ,21462276,https://cdn2.scratch.mit.edu/get_image/project/237542911_480x360.png,2018-07-27T07:45:43.000Z,2018-07-31T14:06:47.000Z,2018-07-27T07:54:13.000Z,4,1,0,0,0,,,,,,,
237866496,Il labirinto e o non,"Getting Unstuck 18
creare",,21462276,https://cdn2.scratch.mit.edu/get_image/project/237866496_480x360.png,2018-07-31T14:42:36.000Z,2018-07-31T15:08:55.000Z,2018-07-31T15:08:23.000Z,4,1,0,0,0,,,,,,,
237875772,#GettingUnstuck18 - Little (and not-big) adventure,All sprites taken from the Scratch repository.,"Press Green flag and follow the instructions.

This project is part of #GettingUnstuck initiative #CreativeComputing, Day 18

""Using one or more of the and, or, and not Operators blocks, create a project that when multiple conditions have been satisfied, a secret is revealed""

Click the green car to reset the game.",1112440,https://cdn2.scratch.mit.edu/get_image/project/237875772_480x360.png,2018-07-31T16:37:45.000Z,2018-07-31T17:23:32.000Z,2018-07-31T17:22:49.000Z,6,1,0,0,0,,,,,,,
237937061,#Unstuck 18 And Or Not Block,I found this one really tricky to do. I was trying to use healthy food and give options but the and block didn't work so I only managed to do it with a not block. Need some more research on finding a video on how to use and. I couldn't find one.,Click on flag to start.,31492686,https://cdn2.scratch.mit.edu/get_image/project/237937061_480x360.png,2018-08-01T06:02:24.000Z,2018-08-01T07:56:42.000Z,2018-08-01T07:55:08.000Z,6,1,0,0,0,,,,,,,
237989870,Getting Unstuck: Day 18. The secret of the world.,,"Click on the green flag.
Answer to the questions and quite until the end to read the secret of the world!",18190669,https://cdn2.scratch.mit.edu/get_image/project/237989870_480x360.png,2018-08-01T19:42:05.000Z,2018-08-01T21:20:32.000Z,2018-08-01T21:20:32.000Z,7,2,0,0,0,,,,,,,
238024677,Día 18,,,34199235,https://cdn2.scratch.mit.edu/get_image/project/238024677_480x360.png,2018-08-02T03:01:55.000Z,2018-08-02T03:02:52.000Z,2018-08-02T03:02:52.000Z,5,1,0,0,0,,,,,,,
238088263,getting unstuck day 18,hi have learn to use diferents conditions to pass sucess ,,23020553,https://cdn2.scratch.mit.edu/get_image/project/238088263_480x360.png,2018-08-02T20:13:48.000Z,2018-08-02T21:43:17.000Z,2018-08-02T21:35:03.000Z,5,1,0,0,0,,,,,,,
238137968,Maze with time counter getting unstuck day 18,"It is an old project that I improve with NO, OR and AND operators.
OR: detect colours of wall
AND: sound countdown if time is <10 and >0
NO: for bubble position. It is random and mustn't touch the wall colour when it appears. 
It has been difficult to me design a project based on operators. This estructure dont help me to create.","Move the crab with arrows to find the exit of the maze. Now, you have a countdown. If you catch the bubble, you win 10 seconds.
You will discover the secret if you reach the exit!",2680901,https://cdn2.scratch.mit.edu/get_image/project/238137968_480x360.png,2018-08-03T08:21:00.000Z,2018-08-03T09:16:49.000Z,2018-08-03T09:07:24.000Z,4,1,0,0,0,,,,,,,
238272178,day-18,,,16822769,https://cdn2.scratch.mit.edu/get_image/project/238272178_480x360.png,2018-08-05T13:09:58.000Z,2018-08-05T13:48:28.000Z,2018-08-05T13:48:27.000Z,4,1,0,0,0,,,,,,,
238340573,Getting Unstuck - dag 18,,The party starts if you point at the cat.,25631396,https://cdn2.scratch.mit.edu/get_image/project/238340573_480x360.png,2018-08-06T10:43:36.000Z,2018-08-06T10:47:02.000Z,2018-08-06T10:46:28.000Z,2,1,0,0,0,,,,,,,
238285544,Getting Unstuck - Day 18,"The challenge for day 18 of Getting Unstuck is: ""Using one or more of the and, or, and not Operators blocks, create a project that when multiple conditions have been satisfied, a secret is revealed.""

I used the ""or"" block for the first clue because there are three correct possibilities.  I used the ""and"" block for the combinations of 2 and 3 correct items.

Reflection/Call for help:  I have spent close to two hours trying to figure out how to only broadcast one message at a time and I cannot figure it out!  When you click and hold down on a correct item it will display the previous response.  If there is a way to make it so no extra ""say"" bubbles appear? If so can you please remix it and show me (or explain why)? Thanks!
Oh boy... the above happens when you are looking inside... when you run it from the project page, my ""no"" message doesn't appear! HELP!","Scratch is planning a trip to a mystery location.  He only needs to bring 3 of the items shown.  Click an item to find out whether or not Scratch will put it in his car.  Once you figure out the three necessary items, Scratch will tell you where he is going!",24696341,https://cdn2.scratch.mit.edu/get_image/project/238285544_480x360.png,2018-08-05T18:57:26.000Z,2018-08-07T11:10:23.000Z,2018-08-07T10:47:42.000Z,7,1,0,0,0,,,,,,,
238481212,Logic Gates (Getting Unstuck #18),"Getting Unstuck activity 18 - ""Using one or more of the and, or, and not Operators blocks, create a project that when multiple conditions have been satisfied, a secret is revealed. ""

Fell back to some of my old electronics knowledge for this.  The ""surprise"" is the bulb appearing an switching on.","Click the flag to start.
Click each of the inputs to toggle the value between 0 and 1 and see how it affects the output.",15872912,https://cdn2.scratch.mit.edu/get_image/project/238481212_480x360.png,2018-08-07T22:26:11.000Z,2018-08-07T23:16:08.000Z,2018-08-07T23:16:07.000Z,3,2,0,0,0,,,,,,,
238489203,Dance with letters,"Today's prompt was to make a project using some logical operators ""and, or, not"" to reveal a secret. The prompt was too wide and all it came in my mind were logic puzzles, but I wanted to do something more artistic.

The inspiration came from a video that I watched today about an installation at Artechouse, where people were immersed in a sea of letters and could interact with them by moving their bodies.

I made a first version pretty quickly but then I realized that I wasn't using the logical operators and I needed a secret to reveal. I got stuck, so I went for a walk. When I came back I had the idea of using the letters to reveal a word. The project got much more complicated but I learned more about clones and I'm pretty satisfied with the final result.

Enjoy!

PS: I've just realized that the prompt for day 19 is about clones! Now I have to make a different one! :)","Click the green flag, make sure your webcam is on and... dance until you find the ""secret"" message!

To fully enjoy this project, get far from the screen and use all of your body to move the letters around.",2286560,https://cdn2.scratch.mit.edu/get_image/project/238489203_480x360.png,2018-08-08T00:10:41.000Z,2018-08-08T04:08:29.000Z,2018-08-08T02:32:21.000Z,4,2,0,0,0,,,,,,,
238550928,Getting Unstuck - Day 18,"I used sensory blocks to send broadcasts and help the bug navigate around the screen. I needed to create global variables for the program so that the bug could send a signal to stop all sprites, change the background, and end the game.","Find the combination that works! Use the up, down, left, and right arrow keys to navigate the bug around the page. If the bug is sitting on top of the button for a few seconds, it will change color. Find the correct combination of button colors to win the game.",25334812,https://cdn2.scratch.mit.edu/get_image/project/238550928_480x360.png,2018-08-08T15:13:58.000Z,2018-08-08T16:08:52.000Z,2018-08-08T16:06:48.000Z,2,0,0,0,0,,,,,,,
238552505,"GettingUnstuck18 : or, not, and",,,16573108,https://cdn2.scratch.mit.edu/get_image/project/238552505_480x360.png,2018-08-08T15:34:35.000Z,2018-08-08T17:07:11.000Z,2018-08-08T16:51:15.000Z,1,0,0,0,0,,,,,,,
