id,title,description,instructions,author/id,image,history/created,history/modified,history/shared,stats/views,stats/loves,stats/favorites,stats/comments,stats/remixes,remix/parent,remix/root,,description,instructions
235621162,Well Excuse Me!,"At first I was just going to make this as easy as possible, with some simple code, but I thought I would make it a little more fun by using broadcast, and making sure the dinosaurs didn't get stuck by having them move back to a start spot after they stuck. Sort of wish I had a little more time, I would have added some sounds too!",Click the green button to get the two dinosaurs moving!,22706156,https://cdn2.scratch.mit.edu/get_image/project/235621162_480x360.png,2018-07-05T21:16:50.000Z,2018-07-06T00:09:25.000Z,2018-07-06T00:08:00.000Z,10,1,1,0,0,,,,,
235629570,Getting Unstuck Day 1,"By exploring other project from the Getting Unstuck series I learned how to use the broadcast feature on Scratch. This proved to be extremely helpful in the design of even this ""simple"" project.",Press the green flag to start/ reset the program.,22156688,https://cdn2.scratch.mit.edu/get_image/project/235629570_480x360.png,2018-07-05T23:41:29.000Z,2018-07-06T00:24:22.000Z,2018-07-06T00:21:35.000Z,22,1,1,0,0,,,,,
235620078,Day 1 Getting Unstuck,"As I reflect on this I really like the change direction minus 180!  I would like the characters to randomly change angles when they hit the wall.  I also would like them to speak when the sprites collide not when the witch touches the color or the flying hippo.

I also had to hard code some waits in for the dialog so it would jump by fast or just keep repeating because they were still touching.","Press green flag to get started

Prompt: Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly."" ",20446522,https://cdn2.scratch.mit.edu/get_image/project/235620078_480x360.png,2018-07-05T21:00:22.000Z,2018-07-06T00:48:43.000Z,2018-07-06T00:34:37.000Z,8,2,1,0,0,,,,,
235610164,Talking Fish (Getting Unstuck #1),"I used sensing and broadcast to execute the ""talking fish"" and divers. I probably could have finished much more quickly but I kept going back to set the timing. It was fun and a good refresher since I haven't used Scratch for a while.",Click the green flag to begin.,124311,https://cdn2.scratch.mit.edu/get_image/project/235610164_480x360.png,2018-07-05T18:27:21.000Z,2018-07-06T00:39:04.000Z,2018-07-06T00:39:04.000Z,28,2,2,0,0,,,,,
235634322,Day One Colliding Conversations ,"Prompt: Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly."" 

#creativecomputing ","Click the flag to make the sprites move to random coordinates.

I thought I'd use a loop of moving to random coordinates. I first had a bus sprite and the bus and sailboat would bump into each other, but if they didn't go through the middle exactly, it wouldn't always set off the talking. Once I changed to the bat, that fixed that, but sometimes the sailboat says, ""Certainly"" first. Not sure why.",10309968,https://cdn2.scratch.mit.edu/get_image/project/235634322_480x360.png,2018-07-06T00:51:08.000Z,2018-07-25T01:14:56.000Z,2018-07-06T00:51:40.000Z,8,1,1,0,0,,,,,
235634875,Hoxie Getting Unstuck - Day 1,I like the glide feature I saw other GettingUnstuck users add onto their challenge.,Press the green flag to begin,18558561,https://cdn2.scratch.mit.edu/get_image/project/235634875_480x360.png,2018-07-06T00:58:10.000Z,2018-07-06T01:27:58.000Z,2018-07-06T01:05:53.000Z,8,2,1,0,0,,,,,
235635062,Getting Unstuck Day 1,"With all the insects out, I knew this was what I wanted to create. I struggled with how to set the timing to make sure the butterfly spoke after the beetle.","Press the flag to view!
Press space bar to return insects to original position",34208406,https://cdn2.scratch.mit.edu/get_image/project/235635062_480x360.png,2018-07-06T01:01:06.000Z,2018-07-06T01:32:37.000Z,2018-07-06T01:32:37.000Z,7,1,1,0,0,,,,,
235636378,Unstuck Day 1 Rushing,"In this project for the Scratch ""Getting Unstuck"" series, I created a vignette where Scratch enter the scene on the left and bumps into Abby.  He says ""Excuse me"" -- and she turn to face him and replies ""Certainly"" 

I used broadcast blocks to cue Abby to turn and reply, as well as for scratch to continue moving across the stage.

The repeat until blocks were very helpful when creating this scene.",Click the Green Flag to start.,7525698,https://cdn2.scratch.mit.edu/get_image/project/235636378_480x360.png,2018-07-06T01:24:46.000Z,2018-07-06T17:41:11.000Z,2018-07-06T01:33:03.000Z,7,1,1,0,0,,,,,
235621979,Fly Away Home,"I created a flying block for the butterfly to flap its wings. When the butterfly collides with the ladybug, a message is broadcast to which the ladybug responds.

I chose the butterfly so I could switch costumes - none of the bugs had costumes so I created a ""wing flap"" one for the ladybug to use when she turns to fly away home.",Click on the Flag to start the summer fun!,2634064,https://cdn2.scratch.mit.edu/get_image/project/235621979_480x360.png,2018-07-05T21:30:47.000Z,2018-07-06T01:56:06.000Z,2018-07-06T01:41:26.000Z,11,3,1,0,0,,,,,
235636098,Polite Wizards,"I spent a while tinkering with this because I don't like it when the two bump into each other too many times in a row.  I'd prefer one bump, then bump off the walls once before bumping into each other again.","Getting Unstuck day 1
Goal: Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly.""",399245,https://cdn2.scratch.mit.edu/get_image/project/235636098_480x360.png,2018-07-06T01:19:50.000Z,2018-07-06T02:07:56.000Z,2018-07-06T01:45:28.000Z,5,1,1,0,0,,,,,
235635828,Kitty Walk #GettingUnstuck!, ,press play to start,34192422,https://cdn2.scratch.mit.edu/get_image/project/235635828_480x360.png,2018-07-06T01:14:53.000Z,2018-07-06T01:53:23.000Z,2018-07-06T01:46:30.000Z,5,1,1,0,0,,,,,
235636332,"Excuse Me, Unstuck Day 1","It has been a very long time since I have completed a Scratch Project.  This is by no means a great example, but I am having fun exploring with Scratch again.",Click on the Green Flag to begin,34190490,https://cdn2.scratch.mit.edu/get_image/project/235636332_480x360.png,2018-07-06T01:23:58.000Z,2018-07-25T15:45:37.000Z,2018-07-06T01:54:38.000Z,13,1,1,0,0,,,,,
235638917,GettingUnstuck#1-Excuseme,"Thanks to the Scratch Team for organizing the ""Getting Unstuck"" series. This reminds me of projects done early on with Pong, when sometimes sprites do not bounce off properly, and seem to get stuck.

The issue is with sprites which are irregularly shaped as well as not being centered properly. When the ""if touching"" condition is true, the sprite turns around. But after turning around, it is still touching the other sprite, and hence it turns around again, which results in some weird glitchy behaviours.

We found the best way was just to force the sprites to move away from each other once the condition is true, by adding an extra move block inside. Works the best :)","Just click the green flag :)

Day 1 exercise of getting unstuck!

Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly.""",31281136,https://cdn2.scratch.mit.edu/get_image/project/235638917_480x360.png,2018-07-06T02:03:55.000Z,2018-07-08T02:43:16.000Z,2018-07-06T02:12:47.000Z,5,1,1,0,0,,,,,
235603895,Unstuck Day 1,"I wanted to play a little bit with clones - a powerful feature that I sometimes forget about until after I've implemented a messier, more complex way to do whatever I'm trying to do!
",,7902,https://cdn2.scratch.mit.edu/get_image/project/235603895_480x360.png,2018-07-05T17:12:42.000Z,2018-07-06T02:28:22.000Z,2018-07-06T02:16:24.000Z,7,1,1,0,0,,,,,
235636159,Polite Sprites - Day 1,"This project really forced me to explore the menus and features in Scratch.  I was a little confused when I tried to change my Sprite's costume and my taco flipped upside down and I couldn't fix it - LOL!  

I like how Scratch encourages you to try, try and try again until you figure it out.  This process of learning how to make two Sprites interact was fun, a bit challenging but I was so excited when it finally worked!  I'm excited to learn more and make my projects more fancy :) ",Please click the green flag to begin.  ,27128942,https://cdn2.scratch.mit.edu/get_image/project/235636159_480x360.png,2018-07-06T01:21:01.000Z,2018-07-15T01:31:59.000Z,2018-07-06T02:18:07.000Z,8,1,1,0,0,,,,,
235636757,Day One,This was way harder than I thought it would be.  Close to an hour and I never did get the sound recordings to play in the correct order. I finally had to call it quits and will have to figure out the problems another time.,Start by pressing green flag.,34205973,https://cdn2.scratch.mit.edu/get_image/project/235636757_480x360.png,2018-07-06T01:30:50.000Z,2018-07-06T02:40:34.000Z,2018-07-06T02:37:56.000Z,11,2,1,0,0,,,,,
235620768,Getting Unstuck: Day 1,"Paris The Place De L'europe On A Rainy Day 
Painting by Gustave Caillebotte


I loved exploring Scratch features to make this project. I could stay for hours more creating and playing: mixing sounds, music, effects, recording the voices imagining how it was at that time! there are endless possibilities of this go on in this project/paint/story project! :)




","Click on the green flag to bring the painting to life!

Challenge #1: Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly.""",2176961,https://cdn2.scratch.mit.edu/get_image/project/235620768_480x360.png,2018-07-05T21:10:40.000Z,2018-07-06T02:49:05.000Z,2018-07-05T23:56:23.000Z,21,8,1,0,0,,,,,
235639105,Sprites ... In ... Spaaace! (#Unstuck Day 1),"Getting Unstuck: Day 1

The Challenge: ""Create a project that whenever two sprites collide, one of them says, 'Excuse me!' and the other sprite says, 'Certainly.'""

I started with the idea of having the sensing blocks ""detect"" the other sprite, which went fairly smoothly, but I struggled with the movement of the sprites to mimic zero g interactions.

As an educator, one of the most power ideas for students to experience is the ""wide walls"" or multiple ways to approach and solve the same problem.",Press the green flag to begin.,27690149,https://cdn2.scratch.mit.edu/get_image/project/235639105_480x360.png,2018-07-06T02:06:30.000Z,2018-07-06T03:05:40.000Z,2018-07-06T02:49:52.000Z,8,1,1,0,0,,,,,
235630911,Avoiding an Asteroid Collision,"This project is in response to the Getting Unstuck Challenge (Day 1): ""Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly."" Lots of bad situations can be avoided through civility, so why not the potential extinction of all life on earth? If only we could reason with an asteroid...wait, then the dinosaurs would still be around. Never mind.",Click the green flag to begin.,17801875,https://cdn2.scratch.mit.edu/get_image/project/235630911_480x360.png,2018-07-06T00:01:52.000Z,2018-07-06T18:46:57.000Z,2018-07-06T02:44:43.000Z,11,2,2,0,0,,,,,
235620981,Getting Unstuck: Day1,I had a lot of fun creating this project.  The crab spins around when it gets hit by the cat.  ,Just press the Green Flag to start.,17257831,https://cdn2.scratch.mit.edu/get_image/project/235620981_480x360.png,2018-07-05T21:14:05.000Z,2018-07-07T05:25:59.000Z,2018-07-06T02:55:36.000Z,5,1,1,0,0,,,,,
235642193,Crabby Bumpy,Day 1 GU (Getting Unstuck) Fun,,25385235,https://cdn2.scratch.mit.edu/get_image/project/235642193_480x360.png,2018-07-06T02:50:16.000Z,2018-07-07T23:07:30.000Z,2018-07-06T03:13:48.000Z,8,2,1,0,0,,,,,
235637251,Getting Unstuck Day #1,"Unstuck Day #1
Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly."" ","Click the green flag to play the animation.
",24464388,https://cdn2.scratch.mit.edu/get_image/project/235637251_480x360.png,2018-07-06T01:38:48.000Z,2018-07-06T03:16:44.000Z,2018-07-06T03:15:35.000Z,11,1,1,0,0,,,,,
235591264,Getting Unstuck Day 1: Collisions on the Street,I tried to play with clones on this since I haven't done much with clones in the past. I discovered that I had to have at least 2 sprites since a sprite can't check if it's touching one of it's clones - at least not easily. I also appreciate the help I got from @mstone326 to have the clones check if they're touching the main sprite rather than having the main sprite check for the collision. ,Only the black sprite says excuse me.,5271542,https://cdn2.scratch.mit.edu/get_image/project/235591264_480x360.png,2018-07-05T15:26:55.000Z,2018-07-16T17:04:50.000Z,2018-07-06T02:38:45.000Z,20,5,1,0,0,,,,,
235644438,Getting Unstuck Day 1,"I saw HeloisaZal's idea. What an amazing effect! I tried it and I did my best:D. I like how it looks when you animate real pictures, though editing them is difficult. Useful way to animate a project if you want to work fast. I usually ask students to draw their own ideas but this is a great way to animate too. ",Click green flag to start. Greetings from Mexico!,32493591,https://cdn2.scratch.mit.edu/get_image/project/235644438_480x360.png,2018-07-06T03:35:02.000Z,2018-07-06T04:21:58.000Z,2018-07-06T04:21:58.000Z,10,1,1,0,0,,,,,
235643852,Bird Watching,,Click the green flag to enjoy a little bird watching with Abby.,17755152,https://cdn2.scratch.mit.edu/get_image/project/235643852_480x360.png,2018-07-06T03:21:59.000Z,2018-07-06T05:59:40.000Z,2018-07-06T04:30:04.000Z,5,1,1,0,0,,,,,
235645823,Getting Unstuck Day #1: Collision,"Getting Unstuck Day 1

Sprite-sprite collisions are always tricky for students - for example, which sprite should ""own"" the collision detection? How do you avoid race conditions when both sprites collide? For this challenge I opted to avoid using broadcasts and instead went with a simpler approach that has each sprite detect collision separately and respond independently using timers.

To up the challenge level I decided to create a ""wander"" function to replicate a behavior students frequently ask for but have difficulty replicating. A couple of surprising difficulties arose out of this.

First, I couldn't easily couple timed costume changing animations with a smooth movement function. For the cat I resolved this by setting a separate forever loop to animate the costume, but for the dog I attempted a more sophisticated approach that still required a separate forever loop, but uses the mod of a constantly incrementing variable to determine when to animate, which has the benefit of easily stopping animation when the two collide at the cost of being more difficult for a student to understand (would be simpler if Scratch exposed a ""frames elapsed"" var like it does for seconds or minutes).

The second issue is one the frequently trips students (and me!) up when combining collisions at animations - the sprites' collision footprint changes every time the costume changes, which makes it more finicky than feels necessary to respond to collisions only once. I had to push sprites off by several pixels any time a collision was detected to avoid recolliding when the costume changes.",,1092342,https://cdn2.scratch.mit.edu/get_image/project/235645823_480x360.png,2018-07-06T04:02:20.000Z,2018-07-06T04:58:49.000Z,2018-07-06T04:23:06.000Z,6,2,1,0,0,,,,,
235621434,NicholasCatSplat,"Hey. This is a little game I made with my 8 year old son with a little input from my 11 yo. He loves Scratch and really likes creating with it. 

It was fun working with him because I got to teach him about X and Y axes. 
I don't always know how to approach Scratch because I love it when I'm given a challenge, but I have problems thinking of something myself. Being given a challenge and working with my sons really helped me. 
I liked the range of graphics that other people used to create their animations.

Idea - Nathaniel
Art - Nicholas
Programming - Ian and Nicholas","Click the Green Flag. Avoid the pink blob by moving the cat using the up, down, left, and right arrows.",4737145,https://cdn2.scratch.mit.edu/get_image/project/235621434_480x360.png,2018-07-05T21:21:48.000Z,2018-07-06T05:07:12.000Z,2018-07-06T04:55:05.000Z,5,1,1,0,0,,,,,
235649917,Butterfly (Getting Unstuck1),,"Click green flag to start. 
Greetings from Bulgaria!",24864175,https://cdn2.scratch.mit.edu/get_image/project/235649917_480x360.png,2018-07-06T05:30:57.000Z,2018-07-06T05:53:42.000Z,2018-07-06T05:50:12.000Z,7,1,1,0,0,,,,,
235653081,Friendly Wizards - #GettingUnstuck,,Click on the green flag,7503612,https://cdn2.scratch.mit.edu/get_image/project/235653081_480x360.png,2018-07-06T06:26:50.000Z,2018-07-06T06:37:27.000Z,2018-07-06T06:36:52.000Z,4,1,1,0,0,,,,,
235584528,Unicorns in space,"Unstuck Day #1
Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly.""

WHAT I LEARNED:  my greatest challenge is to keep it simple.  I was going down the rabbit hole of cool animations and wanting to get the logic just perfect.  I wanted my project to be humorous but got stuck in the details - BIG NOTE for when I work with the kids! ",Click the Green Flag,2876976,https://cdn2.scratch.mit.edu/get_image/project/235584528_480x360.png,2018-07-05T14:24:39.000Z,2018-07-06T07:03:11.000Z,2018-07-06T06:58:52.000Z,9,1,1,0,0,,,,,
235654641,Getting Unstuck Day1,"Take a moment to reflect on your creative process in the Notes and Credits section of your project. 

What did you learn from creating this project? That there are so many ways to do the same thing and if you had time you could happily tweak for hours to enhance even the tiniest components. 

What did you notice about how other people approach the challenge? There's such a wide range of projects even though the task is so focussed. The project where roles changed after sunset was a great creative idea, also I'll be looking at the 3d projects some more as they look great. ",,17809789,https://cdn2.scratch.mit.edu/get_image/project/235654641_480x360.png,2018-07-06T06:53:18.000Z,2018-07-06T07:18:16.000Z,2018-07-06T07:03:20.000Z,5,1,1,0,0,,,,,
235583725,in the fishdom ,,green flag to start,33592099,https://cdn2.scratch.mit.edu/get_image/project/235583725_480x360.png,2018-07-05T14:16:35.000Z,2018-07-06T07:07:46.000Z,2018-07-06T07:07:45.000Z,8,1,1,0,0,,,,,
235655513,#GettingUnstuck_1,"I´ve seen incredible projects of other people and of course It´s a good way to improve my skills. It´s interesting learn how other people change size of sprites to create a 3D emotion.
",,16962202,https://cdn2.scratch.mit.edu/get_image/project/235655513_480x360.png,2018-07-06T07:07:46.000Z,2018-07-06T08:44:33.000Z,2018-07-06T08:00:25.000Z,6,1,1,0,0,,,,,
235660979,GettingUnstack_Day1,,,15734681,https://cdn2.scratch.mit.edu/get_image/project/235660979_480x360.png,2018-07-06T08:14:38.000Z,2018-07-06T08:33:57.000Z,2018-07-06T08:33:57.000Z,9,1,1,0,0,,,,,
235666603,Day One: Funky Cow,I like to upload funny gifs and I like animations!,This is my Day One Getting Unstuck with Scratch project,27658530,https://cdn2.scratch.mit.edu/get_image/project/235666603_480x360.png,2018-07-06T09:30:36.000Z,2018-07-08T01:48:49.000Z,2018-07-06T10:55:52.000Z,20,6,2,0,0,,,,,
235667549,Getting Unstuck | Day 1 | A Bear and A Cat remix,,"This is my project for Day 1 of Getting Unstuck!

Press the green flag.",20575890,https://cdn2.scratch.mit.edu/get_image/project/235667549_480x360.png,2018-07-06T09:42:02.000Z,2018-07-06T10:18:06.000Z,2018-07-06T10:18:06.000Z,11,1,1,0,0,235478923,235478923,,,
235614672,Unstuck Day 1,"I made Mario and Pink Gold Peach sprites and imported them to my Sprite folder.
I played around with timing of speech, so Peach's response was slightly delayed from Mario's ""Excuse me!""
Looking forward to Day 2!","Whenever Mario and Pink Gold Peach collide, Mario says, ""Excuse me!"" and Pink Gold Peach says, ""Certainly.""",18337230,https://cdn2.scratch.mit.edu/get_image/project/235614672_480x360.png,2018-07-05T19:29:56.000Z,2018-07-15T14:35:45.000Z,2018-07-05T23:27:49.000Z,12,1,1,0,0,,,,,
235674988,Random Fish,"I created this project for Day 1 of the ScratchEd ""Getting Unstuck"" adventure (https://gettingunstuck.gse.harvard.edu/about.html). 

I decided to play with randomness, and see where it would lead me...

(I didn't explicitly follow all of the instructions for the challenge -- but that's part of the point!)",Click the Green Flag,167,https://cdn2.scratch.mit.edu/get_image/project/235674988_480x360.png,2018-07-06T11:19:02.000Z,2018-07-06T12:19:37.000Z,2018-07-06T11:35:37.000Z,94,8,3,0,0,,,,,
235674799,GETTING UNSTUCK 1 Day,"Non conosco l'Inglese, cerco di barcamenarmi con Google traduttore. Chissà come finirà!!!","Attività, in ritardo, del primo giorno, con soluzione molto semplice.


",13746945,https://cdn2.scratch.mit.edu/get_image/project/235674799_480x360.png,2018-07-06T11:16:22.000Z,2018-07-06T11:45:03.000Z,2018-07-06T11:45:03.000Z,5,2,1,0,0,,,,,
235669739,Avery and Pico Getting Unstuck! - Day 1,,"Avery and Pico bump into each other at the Movies...  and wonder which movie they will see!

Click the green flag to start",19641362,https://cdn2.scratch.mit.edu/get_image/project/235669739_480x360.png,2018-07-06T10:12:55.000Z,2018-07-08T02:43:25.000Z,2018-07-06T11:55:31.000Z,5,2,1,0,0,,,,,
235568868,Getting Unstuck Day 1,"Spent quite a bit of time adding complexity to try to make the walking look better, but in the end decided that I liked the slightly crazy cartoon feel of the far too fast costume changes.

I dived in and implemented the brief as written. I'm very impressed that others took this as the kernel of the project and built an enormous, often very funny, nut around it. Maybe I should spend more time thinking creatively about the brief before I start coding.  ","Project for Day 1 of Getting Unstuck

Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly."" ",2314547,https://cdn2.scratch.mit.edu/get_image/project/235568868_480x360.png,2018-07-05T12:11:50.000Z,2018-07-11T20:04:34.000Z,2018-07-06T12:39:53.000Z,8,1,1,0,0,,,,,
235681930,Getting Unstuck: Day 1,Polite cats :-),,24912473,https://cdn2.scratch.mit.edu/get_image/project/235681930_480x360.png,2018-07-06T12:46:15.000Z,2018-07-16T16:40:39.000Z,2018-07-06T13:04:08.000Z,3,1,1,0,0,,,,,
235682645,Unstuck Day 1 - Cat and Lion Collide,"
Challenge: 2 sprites collide, one says ""Excuse me"" while the other says ""Certainly.""

After looking at other examples, I realized how blah my project is. I loved that others were so creative with their movement. Plus some wrote other words that made it far more entertaining. Technically mine works, but it could have been a lot better.

Updated: Added backgrounds, costumes for lion, changed movement for both sprites and added variable for number of steps cat is taking.

",Click on flag to begin.,10715270,https://cdn2.scratch.mit.edu/get_image/project/235682645_480x360.png,2018-07-06T12:54:05.000Z,2018-07-27T01:26:28.000Z,2018-07-06T13:13:28.000Z,4,1,1,0,0,,,,,
235682968,Getting Unstuck Day #1 v2 Infinite Walk,"Unstuck Day #1
Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly."" ","Click the green flag to play the animation.
",24464388,https://cdn2.scratch.mit.edu/get_image/project/235682968_480x360.png,2018-07-06T12:57:34.000Z,2018-07-06T13:21:33.000Z,2018-07-06T13:17:56.000Z,6,1,1,0,0,,,,,
235608446,Gordon_Unstuck Day 1,"This project if for Getting Unstuck Day 1.

 ",Click green flag to start program,18900622,https://cdn2.scratch.mit.edu/get_image/project/235608446_480x360.png,2018-07-05T18:05:23.000Z,2018-07-05T18:31:02.000Z,2018-07-05T18:29:33.000Z,13,1,1,0,0,,,,,
235566944,Hungry?,,"Click green flag to start.


#Getting Unstuck  Day 1",158902,https://cdn2.scratch.mit.edu/get_image/project/235566944_480x360.png,2018-07-05T11:55:20.000Z,2018-07-06T13:31:41.000Z,2018-07-06T13:29:46.000Z,12,3,1,0,0,,,,,
235681729,It Just Takes One,,Click the Green Flag to begin,1196430,https://cdn2.scratch.mit.edu/get_image/project/235681729_480x360.png,2018-07-06T12:44:10.000Z,2018-07-06T13:49:32.000Z,2018-07-06T13:38:33.000Z,10,2,1,0,0,,,,,
235581313,Unstuck Day 1,This was a complete disaster!  The task was to get the sprites to interact - that was the easy bit!  What I couldn't do was to make the sprites walk backwards and forwards across the stage.  A complete nightmare!,,3297086,https://cdn2.scratch.mit.edu/get_image/project/235581313_480x360.png,2018-07-05T13:55:42.000Z,2018-07-05T15:01:26.000Z,2018-07-05T14:58:57.000Z,9,1,1,0,0,,,,,
235683098,Getting Unstuck: Day 1,"Reflection

When I started, I had a few goals in mind. I wanted to create a situation in which two sprites are always colliding with one another. This was accomplished by simply having the two sprite walk back and forth.

A second goal of mine was to ensure that the conditions of the project always start the same way. Location, direction, color, etc, are initialized at the beginning for both sprites.

I wanted to organize the the program. This was accomplished using the a define block for checking collision, and creating a broadcast/receive pair.

Last, I wanted to add a delay to prevent the dialog from being re-triggered should the sprites collide for multiple frames in a row. I learned to use the timer so that there is a minimum 2 second delay before a collision will trigger the dialog again.
",,26264460,https://cdn2.scratch.mit.edu/get_image/project/235683098_480x360.png,2018-07-06T12:58:50.000Z,2018-07-06T14:05:08.000Z,2018-07-06T13:49:24.000Z,10,1,1,0,0,,,,,
235674069,Butterflies,,Click the flag,3602053,https://cdn2.scratch.mit.edu/get_image/project/235674069_480x360.png,2018-07-06T11:07:07.000Z,2018-07-06T14:07:47.000Z,2018-07-06T14:07:30.000Z,13,4,1,0,0,,,,,
235687818,Unstuck Day 1,,,8448794,https://cdn2.scratch.mit.edu/get_image/project/235687818_480x360.png,2018-07-06T13:49:40.000Z,2018-07-06T14:16:04.000Z,2018-07-06T14:15:05.000Z,6,1,1,0,0,,,,,
235688310,Surprise,"Getting Unstuck: Day 1 
https://gettingunstuck.gse.harvard.edu/about.html 

",Click the green flag.,2481164,https://cdn2.scratch.mit.edu/get_image/project/235688310_480x360.png,2018-07-06T13:55:46.000Z,2018-07-06T14:57:12.000Z,2018-07-06T14:14:52.000Z,23,6,2,0,0,,,,,
235684430,Challenge 1,"One of my first ""creative"" scratch programs based on the Getting unstuck challenge day 1.   Not the greatest design as the actions are based on screen geography and not methods but you have to start somewhere.  ",,34141039,https://cdn2.scratch.mit.edu/get_image/project/235684430_480x360.png,2018-07-06T13:13:52.000Z,2018-07-06T15:25:31.000Z,2018-07-06T14:48:20.000Z,7,1,1,0,0,,,,,
235689398,Unstuck_day1_Wynne,"It was interesting to see how other people had the sprites move once they touched.  With the divers, they would touch several times before getting far enough away to not trigger the say block so I had one hide and show up at a random location.","The challenge was to create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly.""",21171472,https://cdn2.scratch.mit.edu/get_image/project/235689398_480x360.png,2018-07-06T14:08:23.000Z,2018-07-06T15:15:38.000Z,2018-07-06T15:10:42.000Z,6,2,1,0,0,,,,,
235698647,diver and octupus,"Desenvolvido por Filipe Mendes no Desafio 1 do "" Getting Unstuck""
#GettingUnstuck",Press the green flag for begin.,2980392,https://cdn2.scratch.mit.edu/get_image/project/235698647_480x360.png,2018-07-06T16:09:46.000Z,2018-07-06T16:18:58.000Z,2018-07-06T16:16:27.000Z,6,1,1,0,0,,,,,
235697917,geeting unstuck-day1,,,34188789,https://cdn2.scratch.mit.edu/get_image/project/235697917_480x360.png,2018-07-06T15:59:58.000Z,2018-07-06T16:18:49.000Z,2018-07-06T16:18:48.000Z,8,1,1,0,0,,,,,
235688793,From A to Z Getting Unstuck Day 1,"What did you learn from creating this project? 
I learned how to get sprite to interact with each other by using the broadcast blocks. It wasn't simple, but the possibilities now seem endless.

What did you notice about how other people approach the challenge?
Everyone did something different! It was helpful to look at other projects to get ideas that I could then blend into my own. ",Press the green flag to get started.,28676433,https://cdn2.scratch.mit.edu/get_image/project/235688793_480x360.png,2018-07-06T14:01:08.000Z,2018-07-06T16:47:51.000Z,2018-07-06T16:42:11.000Z,2,1,1,0,0,,,,,
235701565,Challenge #1,,,3101944,https://cdn2.scratch.mit.edu/get_image/project/235701565_480x360.png,2018-07-06T16:50:48.000Z,2018-07-06T16:52:02.000Z,2018-07-06T16:52:02.000Z,16,5,2,0,0,,,,,
235699079,#GettingUnstuck1 - Hello Mr. Gobo,"Scratchy should be there, and I decided to add Gobo with a mexican hat... because mexican hats are funny =)","Press Green flag and follow the instructions.

This project is part of #GettingUnstuck initiative #CreativeComputing, Day 1

""Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly.""""

",1112440,https://cdn2.scratch.mit.edu/get_image/project/235699079_480x360.png,2018-07-06T16:15:53.000Z,2018-07-18T16:11:43.000Z,2018-07-06T16:51:39.000Z,8,0,0,0,0,,,,,
235703387,Getting Unstuck day 1,,,32626504,https://cdn2.scratch.mit.edu/get_image/project/235703387_480x360.png,2018-07-06T17:15:33.000Z,2018-07-06T17:26:17.000Z,2018-07-06T17:24:51.000Z,5,1,1,0,0,,,,,
235703238,UnstuckDay 1 NBB,"At first reading this feels like a simple project. However, there are many questions that need to be answered: 
How will the sprites move?
What will end the program?
Will both sprites need to check for a collision?
As a teacher, I would need to provide much more direction for an assignment such as this. However, this challenge can be introduced at different times throughout a unit as students learn more.",Click the green flag to start.,11305008,https://cdn2.scratch.mit.edu/get_image/project/235703238_480x360.png,2018-07-06T17:13:34.000Z,2018-07-06T17:37:19.000Z,2018-07-06T17:34:07.000Z,4,1,1,0,0,,,,,
235704219,Getting Unstuck 1,Went with the simplest solution!,Press the green flag to begin.,34228007,https://cdn2.scratch.mit.edu/get_image/project/235704219_480x360.png,2018-07-06T17:26:34.000Z,2018-07-06T17:42:02.000Z,2018-07-06T17:37:31.000Z,7,1,1,0,0,,,,,
235705468,Getting Unstuck Day 1,It was all about timing.  I first starting using a IF THEN block but it didn't work.  The sprite never sensed the prince.  ,,26877789,https://cdn2.scratch.mit.edu/get_image/project/235705468_480x360.png,2018-07-06T17:43:58.000Z,2018-07-06T18:07:38.000Z,2018-07-06T18:06:30.000Z,5,1,1,0,0,,,,,
